序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1842,600724,宁波富达,6.39,1.59,0.1,230989.0,147291574.0,4.61,6.52,6.23,6.29,6.29,0.82,1.6,40.98,3.24,9235090444.0,9233183623.0,0.0,0.16,13.3,10.94
1843,603060,国检集团,6.38,1.59,0.1,53962.0,34249871.0,1.75,6.39,6.28,6.3,6.28,0.67,0.67,93.33,2.6,5129269158.0,5129269158.0,0.0,0.0,-4.78,4.93
1844,600125,铁龙物流,6.4,1.59,0.1,204345.0,129956704.0,2.06,6.4,6.27,6.27,6.3,0.96,1.57,11.45,1.08,8355339994.0,8355339994.0,0.16,0.16,-0.93,-0.62
1845,600097,开创国际,12.14,1.59,0.19,79489.0,95630174.0,2.43,12.15,11.86,11.86,11.95,0.83,3.3,36.25,1.26,2924969826.0,2924969826.0,0.0,0.17,2.1,6.87
1846,002633,申科股份,16.61,1.59,0.26,25090.0,41575688.0,1.83,16.68,16.38,16.44,16.35,0.92,1.68,304.08,5.85,2491500000.0,2481845438.0,0.06,0.06,-13.04,0.97
1847,688377,迪威尔,40.29,1.59,0.63,12978.0,52023093.0,2.95,40.39,39.22,39.55,39.66,0.45,0.67,65.57,4.21,7843133430.0,7843133430.0,0.12,0.27,-2.09,9.78
1848,301087,可孚医疗,57.73,1.58,0.9,47287.0,272885422.51,4.19,58.56,56.18,56.63,56.83,0.51,2.43,34.76,2.56,12059623810.0,11213880465.0,-0.03,-0.14,38.08,29.24
1849,300322,硕贝德,28.85,1.58,0.45,380980.0,1095122094.21,4.82,29.2,27.83,27.83,28.4,0.52,8.65,196.3,13.31,13272100714.0,12706427513.0,0.0,0.07,30.84,5.72
1850,002479,富春环保,5.15,1.58,0.08,102802.0,52686235.0,1.78,5.15,5.06,5.06,5.07,0.86,1.19,13.73,1.06,4454750000.0,4444825147.0,0.0,0.19,-5.16,5.1
1851,600287,苏豪时尚,5.79,1.58,0.09,46851.0,26932026.0,1.93,5.79,5.68,5.71,5.7,0.82,1.07,57.25,1.09,2529049268.0,2529049268.0,0.17,0.17,1.58,6.04
1852,301309,万得凯,30.14,1.58,0.47,9837.0,29536567.21,1.99,30.19,29.6,29.9,29.67,0.85,3.85,27.19,1.87,3030106816.0,769606816.0,0.0,0.13,-2.4,7.57
1853,603331,百达精工,14.11,1.58,0.22,127097.0,178498169.0,3.46,14.28,13.8,13.92,13.89,0.92,6.29,35.81,2.15,2852698224.0,2852698224.0,0.07,0.21,23.23,-0.98
1854,603738,泰晶科技,16.68,1.58,0.26,137213.0,227643432.0,3.17,16.75,16.23,16.42,16.42,0.77,3.56,137.83,3.65,6436603367.0,6436603367.0,0.06,0.0,12.93,6.17
1855,002705,新宝股份,14.77,1.58,0.23,93811.0,138061300.01,1.86,14.79,14.52,14.55,14.54,1.13,1.16,10.69,1.41,11991405271.0,11935687218.0,0.0,0.07,-3.97,3.58
1856,601128,常熟银行,7.08,1.58,0.11,821107.0,579873465.0,2.15,7.1,6.95,6.97,6.97,2.14,2.48,5.25,0.79,23480961430.0,23480961430.0,0.14,0.0,-1.67,0.57
1857,300867,圣元环保,19.93,1.58,0.31,53606.0,106354131.65,1.89,19.95,19.58,19.7,19.62,0.66,2.8,19.22,1.4,5415799186.0,3819142492.0,-0.05,-0.05,-1.43,4.56
1858,600533,栖霞建设,2.59,1.57,0.04,142771.0,36653396.0,3.14,2.6,2.52,2.54,2.55,0.78,1.36,193.88,0.84,2719500000.0,2719500000.0,0.0,-0.38,-13.09,1.17
1859,000790,华神科技,3.88,1.57,0.06,127556.0,49146868.47,2.88,3.89,3.78,3.8,3.82,0.62,2.05,-18.56,2.6,2420031132.0,2415744702.0,0.0,-0.26,-3.48,0.26
1860,603113,金能科技,6.47,1.57,0.1,92453.0,59381743.0,2.04,6.47,6.34,6.35,6.37,0.71,1.09,-52.63,0.68,5489734286.0,5489734286.0,0.0,0.0,-2.56,5.89
1861,002890,弘宇股份,14.91,1.57,0.23,19387.0,28753903.0,2.72,15.0,14.6,14.67,14.68,0.98,1.2,159.65,4.21,2532838636.0,2407729571.0,0.07,0.0,-1.13,2.12
1862,301295,美硕科技,36.13,1.57,0.56,41460.0,152091218.0,7.48,38.0,35.34,35.47,35.57,0.95,14.1,133.32,3.82,3641904000.0,1062222000.0,-0.06,0.03,25.93,21.24
1863,605169,洪通燃气,14.21,1.57,0.22,53532.0,76335782.0,2.86,14.5,14.1,14.43,13.99,0.75,1.89,32.62,2.06,4019724800.0,4019724800.0,0.0,0.07,-13.35,7.81
1864,301151,冠龙节能,20.01,1.57,0.31,21418.0,42669590.0,2.44,20.06,19.58,19.58,19.7,0.84,1.27,91.96,1.64,3381772041.0,3378564538.0,-0.25,-0.15,-2.82,6.44
1865,000069,华侨城Ａ,2.59,1.57,0.04,863424.0,223406348.64,4.71,2.64,2.52,2.54,2.55,0.75,1.25,-3.58,0.45,20817793357.0,17867378613.0,0.0,0.0,4.02,4.44
1866,000998,隆平高科,9.69,1.57,0.15,248178.0,239416457.48,1.57,9.7,9.55,9.61,9.54,1.18,1.89,-16.09,2.48,14238951711.0,12742839791.0,0.0,0.0,-0.92,3.53
1867,301111,粤万年青,22.13,1.56,0.34,96565.0,213402648.47,6.01,22.66,21.35,21.6,21.79,0.46,6.04,-326.66,4.73,3540800000.0,3540800000.0,0.14,0.05,26.97,16.29
1868,002676,顺威股份,8.45,1.56,0.13,182334.0,153346571.8,3.25,8.48,8.21,8.26,8.32,0.79,2.53,77.68,4.67,6084000000.0,6083801079.0,0.0,0.0,-7.75,2.55
1869,300470,中密控股,39.0,1.56,0.6,38905.0,151180367.75,2.27,39.07,38.2,38.21,38.4,0.71,1.97,21.86,2.92,8110507743.0,7695077715.0,0.0,-0.05,7.82,3.72
1870,920010,凯添燃气,12.36,1.56,0.19,73178.0,90864266.08,3.86,12.68,12.21,12.5,12.17,0.78,4.21,79.54,4.21,2898420000.0,2146233388.0,0.0,0.08,-13.69,12.57
1871,002422,科伦药业,32.52,1.56,0.5,127592.0,414630950.02,2.59,32.83,32.0,32.05,32.02,0.72,0.98,32.46,2.19,51968695657.0,42467364103.0,-0.09,-0.06,-6.55,10.8
1872,601086,国芳集团,10.43,1.56,0.16,111713.0,116175133.0,2.53,10.49,10.23,10.25,10.27,0.56,1.68,85.53,4.37,6946380000.0,6946380000.0,0.0,0.1,-3.87,2.56
1873,688020,方邦股份,91.19,1.56,1.4,36341.0,325089515.0,8.2,93.88,86.52,89.47,89.79,0.87,4.41,-211.13,5.33,7511593870.0,7511593870.0,0.0,0.01,59.98,34.06
1874,603399,永杉锂业,11.16,1.55,0.17,148357.0,164322545.0,3.82,11.2,10.78,10.95,10.99,0.54,2.9,-26.27,3.45,5717163643.0,5717163643.0,-0.09,0.0,15.77,7.41
1875,002817,黄山胶囊,7.88,1.55,0.12,58523.0,45693138.21,2.58,7.88,7.68,7.72,7.76,0.82,2.02,36.03,2.5,2356893580.0,2285509645.0,0.25,0.25,-1.38,3.68
1876,600658,电子城,5.9,1.55,0.09,268227.0,158881834.0,5.68,6.08,5.75,5.81,5.81,0.76,2.4,-13.14,1.19,6599651766.0,6599651766.0,-0.17,0.0,-1.67,7.47
1877,600392,盛和资源,24.18,1.55,0.37,784612.0,1904446961.0,4.12,24.78,23.8,23.9,23.81,0.94,4.48,40.36,3.19,42383346463.0,42383346463.0,0.0,0.17,6.66,12.31
1878,002765,蓝黛科技,13.08,1.55,0.2,250688.0,327350040.31,2.87,13.2,12.83,12.97,12.88,0.88,4.21,37.51,3.25,8529835417.0,7794177631.0,0.0,0.15,0.15,-2.17
1879,301516,中远通,17.06,1.55,0.26,37846.0,64105075.04,2.74,17.06,16.6,16.75,16.8,0.95,5.39,-86.3,3.71,4788771940.0,1197192989.0,0.06,0.24,-3.07,9.29
1880,300020,ST银江,3.93,1.55,0.06,161781.0,62368353.0,3.1,3.93,3.81,3.85,3.87,0.69,2.11,-4.31,1.17,3123084438.0,3012893565.0,0.0,0.26,10.39,12.29
1881,001236,弘业期货,10.5,1.55,0.16,101500.0,106523424.11,2.71,10.6,10.32,10.34,10.34,0.62,1.34,3797.75,5.67,10581666669.0,7959816669.0,0.0,0.0,-8.7,-0.94
1882,600360,*ST华微,8.53,1.55,0.13,297441.0,254475343.0,4.29,8.74,8.38,8.4,8.4,1.68,3.1,41.12,2.39,8191318943.0,8191318943.0,0.0,0.12,-0.58,7.16
1883,002884,凌霄泵业,17.65,1.55,0.27,30951.0,54389896.6,1.96,17.68,17.34,17.36,17.38,0.92,1.13,13.47,2.73,6313096284.0,4819729413.0,-0.06,-0.06,3.4,-0.23
1884,001373,翔腾新材,39.55,1.54,0.6,27222.0,107309872.08,4.21,40.31,38.67,39.34,38.95,0.83,8.22,-111.48,3.12,2716566420.0,1310360001.0,0.36,0.64,27.7,22.52
1885,300534,陇神戎发,9.9,1.54,0.15,66818.0,65723624.0,2.05,9.9,9.7,9.75,9.75,0.62,2.21,83.33,4.35,3003115500.0,2990309731.0,0.1,0.2,-4.07,4.43
1886,600335,国机汽车,6.6,1.54,0.1,212560.0,139621118.0,2.31,6.61,6.46,6.49,6.5,1.16,1.42,20.51,0.85,9872205367.0,9872205367.0,0.0,0.0,8.02,1.38
1887,600289,ST信通,7.27,1.54,0.11,105080.0,76736145.0,5.03,7.48,7.12,7.22,7.16,1.51,1.86,-25.15,4.1,4587748542.0,4114257913.0,0.0,0.28,17.83,9.49
1888,000795,英洛华,10.53,1.54,0.16,363793.0,383876486.45,3.38,10.65,10.3,10.31,10.37,1.43,3.21,44.59,4.59,11937693605.0,11937693605.0,0.0,0.0,-0.28,5.62
1889,920278,鹿得医疗,9.86,1.54,0.15,53536.0,52671263.03,4.33,10.04,9.62,9.7,9.71,0.31,7.23,72.96,4.5,1720570000.0,730113280.0,0.0,0.1,-1.89,10.66
1890,603787,新日股份,13.86,1.54,0.21,52963.0,72865028.0,2.2,13.88,13.58,13.72,13.65,0.82,2.3,20.67,2.01,3189792929.0,3189792929.0,0.07,0.14,9.31,-1.42
1891,603727,博迈科,15.19,1.54,0.23,58723.0,88736050.0,3.07,15.31,14.85,14.85,14.96,0.85,2.08,137.1,1.35,4279315818.0,4279315818.0,0.2,-0.39,4.33,8.66
1892,600028,中国石化,5.93,1.54,0.09,1942490.0,1143913541.0,2.4,5.94,5.8,5.82,5.84,0.73,0.21,17.94,0.86,717088299336.0,561882178974.0,0.0,0.0,6.65,-4.05
1893,600467,好当家,2.64,1.54,0.04,445772.0,116927171.0,2.69,2.65,2.58,2.59,2.6,0.61,3.05,107.01,1.13,3857024963.0,3857024963.0,0.0,0.0,6.88,1.54
1894,603071,物产环能,13.94,1.53,0.21,25141.0,34801861.0,1.97,13.95,13.68,13.72,13.73,0.77,0.45,12.89,1.38,7777884921.0,7777884921.0,0.0,0.07,-5.75,5.45
1895,603617,君禾股份,7.96,1.53,0.12,150928.0,118898900.0,2.3,7.96,7.78,7.81,7.84,0.91,3.93,75.79,2.07,3108151843.0,3053785043.0,0.0,0.13,1.66,5.57
1896,601727,上海电气,9.3,1.53,0.14,2692224.0,2506312381.0,3.06,9.41,9.13,9.16,9.16,0.71,2.13,101.74,2.68,144523131215.0,117325448615.0,-0.11,0.11,1.31,8.01
1897,002011,盾安环境,13.26,1.53,0.2,192602.0,255083192.35,2.45,13.37,13.05,13.05,13.06,1.03,1.82,13.91,2.22,14250218863.0,14049756398.0,0.0,-0.08,-0.97,4.57
1898,603936,博敏电子,12.63,1.53,0.19,381002.0,478650377.0,4.5,12.82,12.26,12.45,12.44,0.87,6.04,148.81,1.82,7961926791.0,7961926791.0,0.0,0.0,8.32,-0.55
1899,688521,芯原股份,180.72,1.53,2.72,180738.0,3284785387.0,6.29,186.88,175.69,178.0,178.0,0.67,3.44,-205.58,26.72,95033107097.0,95033107097.0,-0.04,-0.08,8.15,31.94
1900,603768,常青股份,11.97,1.53,0.18,20271.0,24165983.0,2.04,11.98,11.74,11.79,11.79,0.8,0.85,-31.39,1.21,2848331608.0,2848331608.0,0.08,0.0,-1.8,3.19
1901,603767,中马传动,24.66,1.52,0.37,119421.0,294428021.0,3.29,25.0,24.2,24.55,24.29,1.09,3.87,225.77,5.47,7610852790.0,7610852790.0,0.04,0.08,-1.95,2.54
1902,603569,长久物流,8.01,1.52,0.12,62836.0,50167043.0,1.9,8.02,7.87,7.89,7.89,0.82,1.04,74.77,1.72,4834093081.0,4834093081.0,-0.12,-0.12,-2.79,4.71
1903,002909,集泰股份,7.36,1.52,0.11,186298.0,136227052.28,2.9,7.36,7.15,7.18,7.25,0.61,4.9,-499.36,3.19,2870400000.0,2799720536.0,0.0,0.14,11.18,8.08
1904,001201,东瑞股份,14.74,1.52,0.22,35697.0,52306034.28,1.58,14.74,14.51,14.53,14.52,0.96,1.76,248.51,1.12,3799736175.0,2994204756.0,0.14,0.14,-6.77,1.17
1905,603856,东宏股份,13.33,1.52,0.2,37573.0,49790180.0,1.75,13.36,13.13,13.13,13.13,0.83,1.33,16.21,1.39,3759807280.0,3759807280.0,-0.15,-0.15,9.71,6.9
1906,688395,正弦电气,26.13,1.52,0.39,9063.0,23629911.0,1.17,26.19,25.89,26.0,25.74,0.91,1.05,57.5,2.9,2262798424.0,2262798424.0,0.11,0.0,2.27,7.44
1907,001289,龙源电力,16.01,1.52,0.24,81417.0,130026398.16,1.46,16.05,15.82,15.85,15.77,1.09,0.16,22.85,1.78,133840656786.0,80721365966.0,-0.12,-0.06,-8.04,6.45
1908,300773,拉卡拉,28.99,1.51,0.43,813650.0,2349677498.14,4.73,29.51,28.16,28.3,28.56,0.62,11.08,49.81,6.27,22515516669.0,21294832129.0,0.31,-0.24,23.2,1.79
1909,002445,中南文化,2.69,1.51,0.04,630089.0,168079938.37,3.02,2.69,2.61,2.63,2.65,0.62,2.66,58.31,2.82,6393074258.0,6365564817.0,0.0,0.37,1.51,3.46
1910,301228,实朴检测,40.23,1.51,0.6,70089.0,282291661.09,11.15,42.44,38.02,39.59,39.63,1.14,5.87,-91.0,6.99,4827600000.0,4805083028.0,-0.2,-0.35,52.33,4.2
1911,002661,克明食品,9.39,1.51,0.14,43096.0,40200016.88,2.16,9.39,9.19,9.2,9.25,1.17,1.37,18.96,1.37,3128163397.0,2953829362.0,0.11,0.0,-1.57,4.33
1912,001287,中电港,24.93,1.51,0.37,530107.0,1323158689.28,4.64,25.56,24.42,24.63,24.56,1.7,12.12,55.16,3.52,18944309418.0,10904244835.0,0.0,0.04,7.0,10.02
1913,002332,仙琚制药,9.4,1.51,0.14,113963.0,106462968.7,1.51,9.41,9.27,9.27,9.26,0.6,1.16,17.15,1.55,9298525740.0,9254992883.0,-0.11,0.32,-2.59,4.33
1914,300502,新易盛,403.18,1.51,5.99,338369.0,13635560300.03,4.4,409.1,391.61,392.21,397.19,0.72,3.82,47.51,27.59,400764674412.0,356983285640.0,0.25,0.05,15.94,-6.43
1915,002722,物产金轮,16.15,1.51,0.24,58253.0,94039891.63,2.83,16.3,15.85,15.89,15.91,0.71,3.05,27.58,1.24,3591307962.0,3089271791.0,0.12,0.06,-0.12,7.59
1916,600119,长江投资,8.06,1.51,0.12,109598.0,88908305.0,5.29,8.4,7.98,8.31,7.94,2.02,3.0,-151.34,24.67,2944079182.0,2944079182.0,-0.12,0.12,-16.3,2.68
1917,920873,中设咨询,8.8,1.5,0.13,100353.0,89573749.87,7.5,9.16,8.51,8.63,8.67,1.13,9.11,-30.14,4.71,1349805618.0,969790950.0,0.11,0.0,8.51,13.7
1918,300640,德艺文创,8.1,1.5,0.12,142708.0,114839293.3,3.63,8.14,7.85,7.95,7.98,0.45,6.46,132.55,3.1,2519046759.0,1788067953.0,0.12,0.12,21.08,4.65
1919,920092,汉鑫科技,41.9,1.5,0.62,28727.0,119246501.58,4.65,42.3,40.38,41.31,41.28,0.45,9.02,-93.87,7.0,2601139430.0,1333932800.0,-0.29,-0.21,18.7,11.91
1920,301156,美农生物,19.0,1.5,0.28,23804.0,45090206.02,2.94,19.1,18.55,18.64,18.72,0.85,2.67,49.03,3.76,2674908825.0,1695275133.0,-0.21,-0.21,5.67,9.13
1921,601908,京运通,4.05,1.5,0.06,603369.0,243758059.0,3.76,4.09,3.94,3.97,3.99,0.85,2.5,-32.25,1.11,9779141587.0,9779141587.0,-0.25,0.0,0.25,3.58
1922,000906,浙商中拓,6.08,1.5,0.09,77931.0,47079681.4,2.0,6.08,5.96,5.96,5.99,1.06,1.11,17.03,0.91,4314752128.0,4263537765.0,0.16,0.16,-3.65,2.7
1923,002812,恩捷股份,55.58,1.5,0.82,326249.0,1790941377.78,5.48,56.0,53.0,54.22,54.76,0.88,3.97,-474.31,2.17,54591795214.0,45722010948.0,-0.02,-0.02,38.05,-1.87
1924,688057,金达莱,12.92,1.49,0.19,17320.0,22252569.0,2.04,12.93,12.67,12.73,12.73,0.75,0.63,35.44,1.13,3565920000.0,3565920000.0,0.0,0.0,1.73,5.73
1925,000056,皇庭国际,2.04,1.49,0.03,246119.0,50003212.0,2.49,2.05,2.0,2.01,2.01,0.56,2.72,-0.74,-1.16,2412357569.0,1843602127.0,-0.49,-0.49,-16.39,1.49
1926,603798,康普顿,17.04,1.49,0.25,53089.0,90782891.0,2.8,17.35,16.88,16.88,16.79,0.84,2.07,59.85,3.78,4369902036.0,4369902036.0,0.06,0.06,10.15,3.21
1927,002646,天佑德酒,8.84,1.49,0.13,64353.0,56538822.23,1.95,8.84,8.67,8.67,8.71,0.87,1.35,145.62,1.48,4235314490.0,4207217876.0,0.23,0.23,-10.44,2.2
1928,300878,维康药业,33.33,1.49,0.49,54457.0,180885729.28,6.91,34.17,31.9,33.1,32.84,0.62,3.78,-29.22,4.76,4825861432.0,4803651553.0,-0.09,-0.12,45.04,30.65
1929,600375,汉马科技,6.15,1.49,0.09,762511.0,462917127.0,2.97,6.18,6.0,6.06,6.06,1.16,5.21,181.98,2.95,9858888907.0,8995517424.0,-0.16,0.0,-16.89,4.59
1930,000157,中联重科,8.88,1.49,0.13,790772.0,700810958.39,2.97,8.94,8.68,8.7,8.75,0.72,1.12,14.69,1.36,76798992896.0,62785306183.0,-0.22,0.0,12.26,5.34
1931,600183,生益科技,70.0,1.49,1.03,410150.0,2835526825.0,6.05,70.95,66.78,67.67,68.97,0.9,1.71,52.2,10.95,170038346100.0,167615108080.0,0.0,0.03,25.67,-1.97
1932,301386,未来电器,26.52,1.49,0.39,64679.0,170608734.55,4.4,26.78,25.63,25.66,26.13,1.07,15.07,39.04,2.5,3712800000.0,1138265026.0,0.04,0.11,0.72,12.85
1933,603130,云中马,64.09,1.49,0.94,31300.0,197013318.0,5.35,64.58,61.2,63.39,63.15,0.89,2.28,130.94,6.45,8813285078.0,8813285078.0,0.06,-0.05,60.22,13.13
1934,001239,永达股份,17.08,1.49,0.25,53546.0,90780825.18,1.66,17.09,16.81,16.92,16.83,1.07,4.7,42.73,2.97,4099200000.0,1947120000.0,-0.06,0.0,-5.06,4.66
1935,600176,中国巨石,19.06,1.49,0.28,554830.0,1046408453.0,3.46,19.14,18.49,18.88,18.78,0.94,1.39,22.28,2.41,76299786036.0,76299786036.0,0.05,0.05,24.33,11.46
1936,688683,莱尔科技,32.7,1.49,0.48,9285.0,30090276.0,2.89,32.8,31.87,32.24,32.22,0.57,0.6,128.19,4.47,5267898060.0,5074318278.0,0.03,0.06,3.38,3.15
1937,301203,国泰环保,35.51,1.49,0.52,8766.0,30879913.0,2.92,35.66,34.64,34.77,34.99,1.04,2.0,21.7,1.99,2840800000.0,1556847175.0,0.17,0.0,-0.25,8.79
1938,600874,创业环保,6.19,1.48,0.09,159859.0,98242915.0,2.62,6.21,6.05,6.07,6.1,1.01,1.3,10.39,0.96,9720887946.0,7616287946.0,-0.16,0.0,-5.06,4.21
1939,688339,亿华通-U,34.23,1.48,0.5,89403.0,302635064.0,5.66,34.67,32.76,33.74,33.73,0.61,4.57,-19.83,3.63,8233413133.0,6701793083.0,-0.03,0.53,23.57,26.97
1940,000980,众泰汽车,3.42,1.48,0.05,667852.0,228769221.03,3.26,3.46,3.35,3.36,3.37,0.68,1.33,-58.1,1370.56,17245513267.0,17207349262.0,0.0,0.0,-11.17,-3.12
1941,002303,美盈森,4.12,1.48,0.06,223840.0,91655935.24,1.97,4.12,4.04,4.06,4.06,0.82,2.31,18.19,1.43,6309053582.0,3983780469.0,0.0,0.0,-8.44,2.23
1942,600449,宁夏建材,13.01,1.48,0.19,50529.0,65592719.0,2.42,13.06,12.75,12.81,12.82,0.8,1.06,21.07,0.84,6221135356.0,6221135356.0,-0.08,0.08,-2.98,5.26
1943,605399,晨光新材,13.7,1.48,0.2,51009.0,69530675.0,2.15,13.71,13.42,13.45,13.5,0.67,1.64,-94.94,1.99,4277212994.0,4267924394.0,0.07,0.07,1.41,1.33
1944,002728,特一药业,11.69,1.48,0.17,212076.0,246560080.73,2.78,11.72,11.4,11.48,11.52,0.53,5.63,68.97,3.33,5996999178.0,4404959705.0,0.0,0.09,8.74,7.74
1945,002129,TCL中环,8.97,1.47,0.13,1202736.0,1068885529.3,4.52,9.09,8.69,8.9,8.84,0.88,2.98,-4.71,1.44,36266748484.0,36239156943.0,0.0,0.11,2.05,4.67
1946,000590,古汉医药,11.77,1.47,0.17,57729.0,68172713.89,3.45,12.02,11.62,11.67,11.6,1.2,2.41,-142.63,4.83,2818576813.0,2817401696.0,0.09,0.09,-7.18,5.0
1947,300388,节能国祯,8.3,1.47,0.12,82150.0,67837555.67,1.71,8.31,8.17,8.18,8.18,0.89,1.21,16.66,1.23,5652650517.0,5642358708.0,0.12,0.12,-10.75,4.01
1948,003030,祖名股份,21.4,1.47,0.31,19941.0,42345099.36,3.03,21.45,20.81,20.98,21.09,0.82,2.51,62.27,2.62,2670292000.0,1698857190.0,0.09,-0.05,6.31,5.99
1949,601966,玲珑轮胎,15.2,1.47,0.22,223139.0,337695672.0,1.87,15.2,14.92,14.97,14.98,1.23,1.52,14.29,0.96,22245240782.0,22245240782.0,0.0,0.0,0.0,4.61
1950,000509,华塑控股,3.45,1.47,0.05,146758.0,50332192.0,1.76,3.45,3.39,3.41,3.4,0.76,1.37,-281.73,29.79,3702291779.0,3702280588.0,0.0,0.0,-6.76,-0.58
1951,603997,继峰股份,14.58,1.46,0.21,188657.0,276602411.0,5.01,15.09,14.37,14.37,14.37,1.39,1.48,55.4,3.58,18549621717.0,18549621717.0,0.07,-0.07,15.53,4.89
1952,002006,精工科技,23.01,1.46,0.33,276661.0,635548237.91,2.43,23.23,22.68,22.68,22.68,0.87,5.32,61.98,4.98,11960447054.0,11960447054.0,0.04,0.09,16.09,-0.65
1953,603100,川仪股份,24.99,1.46,0.36,80405.0,201089135.0,3.41,25.32,24.48,24.5,24.63,0.63,1.57,20.83,2.75,12824197668.0,12783363758.0,-0.04,0.04,4.78,8.65
1954,002724,海洋王,6.95,1.46,0.1,67723.0,46736415.0,2.19,6.95,6.8,6.85,6.85,0.85,1.19,73.39,1.98,5361911058.0,3946123570.0,0.0,0.14,-11.13,2.51
1955,301469,恒达新材,32.69,1.46,0.47,41189.0,133889980.63,4.1,33.1,31.78,31.79,32.22,1.14,8.94,39.98,2.12,2925101200.0,1505658413.0,0.0,0.12,14.1,7.64
1956,002259,升达林业,4.18,1.46,0.06,356941.0,148781539.15,3.64,4.24,4.09,4.13,4.12,1.19,4.74,120.39,11.58,3144732156.0,3144732156.0,0.0,0.0,-3.91,10.58
1957,601865,福莱特,16.65,1.46,0.24,234071.0,387168640.0,4.33,16.83,16.12,16.3,16.41,1.12,1.23,45.89,1.8,39008955879.0,31652070129.0,-0.12,0.0,1.96,6.25
1958,601918,新集能源,6.94,1.46,0.1,394998.0,272971261.0,1.9,6.95,6.82,6.83,6.84,0.84,1.52,8.71,1.06,17978360092.0,17978360092.0,0.0,0.0,-3.34,4.99
1959,300809,华辰装备,41.57,1.46,0.6,145711.0,604815704.05,3.71,42.23,40.71,41.75,40.97,1.77,9.68,182.5,6.42,10539624544.0,6259174281.0,0.0,0.07,11.06,9.19
1960,300258,精锻科技,14.6,1.46,0.21,264305.0,384887756.6,2.71,14.7,14.31,14.45,14.39,1.08,4.64,69.72,1.8,8541689748.0,8320407695.0,0.0,0.0,7.59,1.96
1961,301310,鑫宏业,42.39,1.46,0.61,21561.0,91894624.2,3.06,43.08,41.8,41.89,41.78,0.99,4.29,46.2,2.53,5788542712.0,2129849942.0,0.05,0.07,-3.2,-1.3
1962,601083,锦江航运,11.83,1.46,0.17,70951.0,83628798.0,1.37,11.84,11.68,11.74,11.66,0.88,3.66,9.69,1.68,15309439600.0,2296439600.0,0.0,0.0,-2.15,6.0
1963,600698,湖南天雁,9.07,1.45,0.13,127786.0,115181345.0,2.24,9.08,8.88,8.88,8.94,0.63,1.54,5629.02,12.58,9692544229.0,7532197291.0,0.0,0.0,-9.39,0.33
1964,300623,捷捷微电,30.09,1.45,0.43,355618.0,1088619502.89,6.1,31.77,29.96,30.78,29.66,1.56,4.63,54.13,4.24,25037284763.0,23091162559.0,0.0,0.07,1.9,10.75
1965,600793,宜宾纸业,20.98,1.45,0.3,38643.0,80646890.0,2.32,21.04,20.56,20.67,20.68,0.97,2.18,184.51,15.6,3711445962.0,3711445962.0,0.05,0.05,-17.69,-0.57
1966,301376,致欧科技,19.55,1.45,0.28,26747.0,52307212.92,2.23,19.7,19.27,19.27,19.27,0.99,1.38,21.72,2.31,7868268461.0,3785718187.0,0.0,-0.31,1.61,8.19
1967,001215,千味央厨,44.9,1.45,0.64,24256.0,109591809.18,3.21,45.7,44.28,44.77,44.26,0.62,2.51,60.84,2.34,4362504025.0,4345552794.0,0.11,0.09,15.51,16.62
1968,300478,杭州高新,27.91,1.45,0.4,54535.0,152885590.3,3.53,28.39,27.42,27.42,27.51,0.92,4.31,-159.98,68.83,3535443430.0,3535443430.0,-0.04,0.14,11.15,-13.59
1969,603406,天富龙,39.93,1.45,0.57,19230.0,76259942.0,1.85,39.96,39.23,39.36,39.36,0.72,5.41,36.94,3.58,15972399300.0,1419108127.0,0.0,0.05,-16.69,-1.89
1970,600495,晋西车轴,4.89,1.45,0.07,151677.0,73791095.0,2.07,4.9,4.8,4.81,4.82,0.84,1.26,200.37,1.81,5908053433.0,5908053433.0,-0.2,-0.2,-4.31,2.3
1971,300243,瑞丰高材,11.18,1.45,0.16,60207.0,66912906.8,2.54,11.21,10.93,10.99,11.02,0.81,3.1,86.15,2.61,2799773077.0,2173045051.0,0.09,0.0,1.36,7.19
1972,002748,世龙实业,12.56,1.45,0.18,116916.0,146414081.0,3.23,12.65,12.25,12.35,12.38,0.89,4.87,55.92,2.2,3014400000.0,3014400000.0,0.0,0.08,-10.16,-2.71
1973,600339,中油工程,3.5,1.45,0.05,408508.0,141896652.0,2.9,3.51,3.41,3.43,3.45,0.57,0.73,28.0,0.73,19541016149.0,19541016149.0,-0.28,0.0,-7.41,4.48
1974,300847,中船汉光,18.13,1.45,0.26,55161.0,99424942.5,2.13,18.16,17.78,17.83,17.87,0.61,1.86,46.73,3.67,5366661300.0,5366661300.0,0.11,0.11,1.4,5.78
1975,601518,吉林高速,2.81,1.44,0.04,116608.0,32524519.0,1.81,2.81,2.76,2.77,2.77,0.64,0.62,10.07,0.95,5312454405.0,5312454405.0,0.0,0.0,-3.1,-0.35
1976,301595,太力科技,54.32,1.44,0.77,54186.0,292535228.81,10.53,57.46,51.82,53.55,53.55,0.97,22.24,83.0,6.6,5881769600.0,1323398160.0,0.02,0.0,35.97,10.74
