序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
138,300684,中石科技,56.84,8.64,4.52,284819.0,1597286359.9,12.04,59.0,52.7,52.7,52.32,1.48,13.94,50.73,8.13,17024104235.0,11612584339.0,-0.05,-0.05,20.27,15.48
139,688123,聚辰股份,176.0,8.64,14.0,139274.0,2394449692.0,11.3,178.8,160.5,160.5,162.0,1.38,8.8,65.32,11.15,27855703744.0,27855703744.0,0.16,0.4,-0.31,40.15
140,300818,耐普矿机,41.55,8.54,3.27,40943.0,164782949.48,12.25,42.4,37.71,38.54,38.28,0.85,3.74,84.15,3.87,7012501696.0,4548994219.0,0.1,0.02,23.4,9.72
141,688700,东威科技,41.3,8.51,3.24,235172.0,945137426.0,8.15,41.41,38.31,39.24,38.06,2.84,7.88,108.27,6.86,12323976168.0,12323976168.0,0.0,-0.1,7.38,17.06
142,688367,工大高科,36.13,8.5,2.83,63072.0,221630149.0,11.53,36.66,32.82,33.39,33.3,1.61,7.2,501.94,5.37,3165876798.0,3165876798.0,0.0,0.33,63.34,16.7
143,300619,金银河,46.11,8.49,3.61,165900.0,743759593.37,9.39,46.28,42.29,42.5,42.5,1.71,11.4,509.19,5.09,8023124230.0,6707347207.0,0.09,0.07,14.7,5.03
144,600489,中金黄金,29.9,8.49,2.34,1486716.0,4325624860.0,7.98,30.3,28.1,28.18,27.56,1.65,3.07,29.55,4.96,144934645664.0,144934645664.0,-0.27,0.0,30.4,28.0
145,600671,天目药业,22.29,8.47,1.74,128104.0,282473332.0,8.66,22.61,20.83,21.0,20.55,2.31,10.52,143.28,40.76,2714451347.0,2713150681.0,0.72,0.86,16.76,28.77
146,002134,天津普林,28.17,8.47,2.2,246644.0,678612655.88,12.13,28.57,25.42,25.79,25.97,2.64,10.04,343.59,13.63,6925587965.0,6921291702.0,-0.11,-0.32,35.76,5.15
147,300226,上海钢联,29.79,8.45,2.32,752025.0,2326706408.45,17.58,32.96,28.13,28.13,27.47,2.26,24.55,42.5,4.43,9494711161.0,9126335231.0,0.1,0.44,14.4,18.59
148,688698,伟创电气,108.28,8.44,8.43,109312.0,1153805087.0,10.28,109.45,99.19,100.18,99.85,1.58,5.11,77.38,9.98,23174385969.0,23174385969.0,0.13,-0.53,33.56,9.51
149,300594,朗进科技,24.47,8.42,1.9,72247.0,173247756.0,10.99,24.8,22.32,22.4,22.57,1.87,7.94,-124.88,2.72,2248143322.0,2226724119.0,0.08,-0.04,30.72,24.78
150,300836,佰奥智能,67.03,8.31,5.14,33732.0,220653760.24,10.44,67.77,61.31,61.31,61.89,0.97,5.34,91.82,10.9,6212716438.0,4236955374.0,0.04,0.06,18.6,22.09
151,300830,金现代,13.95,8.31,1.07,1043520.0,1473666797.75,23.76,15.46,12.4,12.74,12.88,1.72,30.96,-128.37,4.61,6300388421.0,4702332569.0,0.07,0.0,32.48,37.03
152,002436,兴森科技,25.45,8.3,1.95,2079030.0,5225163259.81,11.19,25.85,23.22,23.22,23.5,1.96,13.76,246.73,8.02,43256692178.0,38442155165.0,0.28,0.28,20.96,20.22
153,300201,海伦哲,8.1,8.29,0.62,788075.0,620210734.0,12.17,8.23,7.32,7.43,7.48,1.21,7.85,34.75,4.84,8173253217.0,8130141032.0,0.12,0.12,44.13,18.59
154,920690,捷众科技,37.68,8.28,2.88,35267.0,129474296.68,13.22,38.65,34.05,34.33,34.8,1.54,8.18,35.12,4.27,2498184000.0,1623973334.0,0.21,-0.05,10.18,13.05
155,301002,崧盛股份,41.06,8.22,3.12,110542.0,438320035.78,11.28,41.5,37.22,37.28,37.94,1.21,14.22,570.28,5.73,5249493367.0,3192907720.0,0.15,-0.1,18.06,12.77
156,688343,云天励飞-U,88.52,8.22,6.72,244034.0,2127588707.0,14.63,92.47,80.5,81.0,81.8,1.73,9.22,-80.14,8.16,31832091198.0,23423006329.0,0.0,-0.03,10.66,16.35
157,600547,山东黄金,51.47,8.2,3.9,854403.0,4280998971.0,6.56,51.83,48.71,48.92,47.57,1.65,2.36,44.98,7.8,237273072652.0,186035399070.0,0.0,0.72,40.55,32.96
158,603037,凯众股份,19.04,8.18,1.44,334984.0,613952601.0,11.65,19.25,17.2,17.24,17.6,1.34,12.59,65.39,5.24,5082121919.0,5067343832.0,0.05,0.16,33.9,31.67
159,002582,好想你,15.06,8.11,1.13,742255.0,1086094960.21,10.48,15.26,13.8,13.98,13.93,1.22,21.56,-1073.92,2.16,6742480838.0,5184287577.0,-0.07,0.0,55.42,36.29
160,301421,波长光电,114.1,8.1,8.55,127838.0,1430210955.65,16.34,119.95,102.7,103.71,105.55,2.05,27.61,384.35,11.06,13203423800.0,5283798139.0,0.0,-0.01,9.02,9.55
161,300416,苏试试验,20.98,8.09,1.57,710697.0,1459904947.21,6.49,21.18,19.92,20.21,19.41,1.45,14.07,51.02,4.01,10669332970.0,10597909455.0,0.05,-0.05,30.96,17.6
162,688257,新锐股份,54.42,8.02,4.04,97982.0,516798919.0,9.81,54.55,49.61,50.05,50.38,1.27,3.88,62.29,5.93,13736070788.0,13736070788.0,0.28,0.55,126.56,58.75
163,003002,壶化股份,32.32,8.02,2.4,113621.0,358909773.15,9.56,32.49,29.63,29.63,29.92,1.75,6.21,33.31,4.31,6464000000.0,5909623928.0,0.0,0.06,26.1,-0.15
164,002842,翔鹭钨业,22.6,7.93,1.66,602038.0,1316916168.58,11.41,22.72,20.33,20.81,20.94,0.86,22.43,107.11,6.62,7394096737.0,6067248183.0,0.04,0.44,104.34,56.29
165,600961,株冶集团,20.47,7.91,1.5,421586.0,841084448.0,9.01,20.65,18.94,19.05,18.97,1.22,5.61,19.19,5.99,21961704230.0,15389599787.0,0.05,0.2,31.89,27.14
166,301567,贝隆精密,57.85,7.91,4.24,74248.0,417689586.64,12.98,58.99,52.03,53.4,53.61,1.42,34.96,177.14,5.57,4165200000.0,1228725323.0,-0.05,-0.16,37.31,23.09
167,688281,华秦科技,104.21,7.81,7.55,48687.0,502162155.0,8.27,106.0,98.01,98.8,96.66,1.04,1.79,87.67,6.1,28404590042.0,28404590042.0,0.0,-0.07,52.02,41.21
168,301119,正强股份,57.27,7.77,4.13,31560.0,175279911.1,9.26,57.5,52.58,53.05,53.14,1.27,3.75,49.09,5.84,5956080000.0,4816979700.0,-0.05,0.07,44.91,8.69
169,002498,汉缆股份,5.69,7.77,0.41,4885849.0,2797161957.0,6.82,5.81,5.45,5.74,5.28,9.38,14.69,29.97,2.2,18929469240.0,18929469240.0,0.0,0.0,52.96,48.56
170,300658,延江股份,20.9,7.73,1.5,595595.0,1201638895.31,19.54,21.88,18.09,18.6,19.4,1.44,26.41,122.73,5.18,6954769795.0,4713242893.0,-0.24,0.0,137.23,41.03
171,603216,梦天家居,57.6,7.66,4.1,99690.0,567187225.0,12.97,58.84,51.9,53.49,53.5,1.44,4.48,170.86,7.16,12826944000.0,12826944000.0,0.16,-1.49,251.22,22.55
172,301607,富特科技,51.19,7.63,3.63,90723.0,458888933.58,9.4,52.09,47.62,48.2,47.56,1.14,8.11,43.57,6.98,7955970225.0,5725367971.0,0.25,0.47,12.98,27.62
173,603124,江南新材,94.74,7.61,6.7,27064.0,251438615.0,9.09,95.5,87.5,88.26,88.04,1.23,9.26,62.67,7.68,13807900153.0,2768840450.0,0.37,0.22,2.5,20.12
174,000850,华茂股份,6.4,7.56,0.45,508546.0,317297772.86,11.09,6.52,5.86,5.96,5.95,1.65,5.39,26.39,1.33,6039456058.0,6037740026.0,0.0,-0.16,35.59,17.0
175,688398,赛特新材,20.15,7.52,1.41,64067.0,127423760.0,10.09,20.54,18.65,18.78,18.74,3.1,3.82,99.66,3.28,3381454135.0,3381454135.0,-0.05,0.05,0.75,18.53
176,688200,华峰测控,253.94,7.52,17.77,39811.0,989264645.0,11.8,259.86,232.0,233.81,236.17,1.21,2.94,66.71,8.87,34417307157.0,34417307157.0,0.02,0.37,28.25,33.51
177,688085,三友医疗,21.88,7.52,1.53,196959.0,436184220.0,12.53,23.46,20.91,20.99,20.35,1.97,6.28,88.29,3.52,7296159456.0,6865587465.0,0.23,0.09,8.96,21.42
178,603629,利通电子,32.08,7.51,2.24,251030.0,797654555.0,10.96,32.78,29.51,29.69,29.84,1.49,9.79,29.23,4.43,8417150400.0,8225696960.0,0.06,0.0,36.8,20.38
179,000960,锡业股份,40.97,7.48,2.85,672842.0,2643188092.55,10.1,41.09,37.24,38.23,38.12,0.89,4.09,28.98,3.41,67428505973.0,67428505973.0,0.07,0.05,69.02,46.95
180,688071,华依科技,37.1,7.47,2.58,68028.0,250762651.0,11.18,37.99,34.13,34.34,34.52,2.93,8.02,-80.57,2.97,3145698760.0,3145698760.0,0.11,0.0,2.26,11.85
181,605099,共创草坪,45.67,7.46,3.17,71284.0,317065430.0,10.68,46.75,42.21,44.49,42.5,2.14,1.78,26.76,6.12,18383625205.0,18334009317.0,0.37,0.46,40.22,27.96
182,688388,嘉元科技,44.92,7.36,3.08,199065.0,870456398.0,9.68,45.35,41.3,41.63,41.84,0.93,4.67,351.32,2.81,19147335789.0,19147335789.0,-0.04,0.02,12.22,9.61
183,600338,西藏珠峰,19.56,7.24,1.32,1036379.0,1975400855.0,9.65,19.91,18.15,18.24,18.24,1.12,11.34,30.72,4.1,17881950886.0,17881950886.0,0.05,0.0,45.54,30.05
184,300349,金卡智能,18.73,7.15,1.25,292186.0,534209202.24,10.24,18.98,17.19,17.31,17.48,0.82,7.91,28.31,1.76,7814405352.0,6917113761.0,0.0,0.05,37.72,19.83
185,301045,天禄科技,36.57,7.15,2.44,54522.0,194795354.64,10.23,37.1,33.61,34.11,34.13,0.97,8.52,119.73,3.94,4034342352.0,2338943475.0,0.0,0.27,31.88,37.84
186,603699,纽威股份,58.91,7.11,3.91,92738.0,536297112.0,8.4,59.19,54.57,55.0,55.0,1.48,1.22,30.76,10.94,45686244142.0,44662188106.0,-0.12,-0.15,20.35,13.35
187,002971,和远气体,32.7,7.11,2.17,146272.0,469027584.3,10.65,33.26,30.01,30.31,30.53,3.19,9.08,90.0,4.32,6924388500.0,5264848654.0,0.03,0.09,-11.62,9.44
188,603863,松炀资源,20.35,7.11,1.35,179634.0,354542476.0,13.95,20.9,18.25,18.78,19.0,2.68,8.78,-36.01,11.44,4164627500.0,4164627500.0,0.0,-0.49,-0.78,2.01
189,300655,晶瑞电材,20.3,7.07,1.34,1822918.0,3622297761.32,14.66,21.16,18.38,18.72,18.96,1.55,17.09,127.26,8.54,21781391627.0,21649380930.0,0.05,0.05,15.93,25.85
190,600176,中国巨石,20.44,7.07,1.35,1015447.0,2031174809.0,9.43,20.78,18.98,19.08,19.09,1.66,2.54,23.9,2.59,81824114720.0,81824114720.0,0.0,0.15,27.35,19.53
191,300602,飞荣达,33.85,7.05,2.23,411613.0,1372591846.39,8.86,34.0,31.2,31.32,31.62,1.63,10.41,51.62,4.96,19696077139.0,13384421101.0,0.0,-0.09,1.56,2.08
192,002916,深南电路,247.1,7.03,16.22,138146.0,3334604651.12,8.75,248.88,228.68,228.9,230.88,1.19,2.08,53.13,10.18,164751650445.0,164326598167.0,0.37,0.42,11.77,6.38
193,603980,吉华集团,5.94,7.03,0.39,854997.0,498410833.0,9.55,6.09,5.56,5.67,5.55,5.67,12.63,208.82,1.04,4020390158.0,4020390158.0,-0.17,-0.34,7.22,17.86
194,688265,南模生物,49.79,7.01,3.26,20012.0,98020615.0,8.6,50.63,46.63,46.92,46.53,0.84,2.57,108.77,2.28,3881803312.0,3881803312.0,0.0,0.06,4.84,21.41
195,300125,*ST聆达,7.84,6.96,0.51,120898.0,94081888.86,15.55,8.37,7.23,7.33,7.33,2.36,3.35,-30.61,16.57,5220263898.0,2828753160.0,0.26,0.51,3.02,2.75
196,688608,恒玄科技,247.26,6.94,16.05,88600.0,2163209527.0,9.31,250.83,229.3,230.21,231.21,1.3,5.25,62.37,6.01,41711212916.0,41711212916.0,0.03,0.07,-9.26,8.95
197,688386,泛亚微透,98.44,6.94,6.39,29570.0,284643434.0,9.13,99.5,91.1,91.1,92.05,1.32,3.25,74.07,11.07,8958040000.0,8958040000.0,0.0,0.03,24.58,12.37
198,300798,锦鸡股份,8.18,6.93,0.53,374397.0,302817235.33,12.55,8.5,7.54,7.62,7.65,3.79,9.82,-188.97,2.28,3835236714.0,3119907141.0,0.0,0.37,0.86,15.05
199,603019,中科曙光,98.23,6.93,6.37,1242779.0,12008269517.0,8.39,98.88,91.17,91.28,91.86,2.28,8.5,111.57,6.82,143721863462.0,143681695251.0,-0.02,0.14,-14.58,14.7
200,688380,中微半导,44.2,6.89,2.85,558944.0,2468308762.0,16.01,47.62,41.0,43.0,41.35,5.13,33.06,87.15,5.81,17696133000.0,7472673000.0,0.23,0.27,17.55,37.48
201,300390,天华新能,52.03,6.88,3.35,539065.0,2781099735.0,10.25,52.99,48.0,48.17,48.68,1.15,8.02,986.38,3.96,43223963500.0,34992077737.0,0.08,0.12,96.19,-4.72
202,603659,璞泰来,29.41,6.87,1.89,720818.0,2101523228.0,5.01,29.73,28.35,28.35,27.52,1.74,3.37,27.72,3.18,62831496825.0,62831496825.0,0.03,0.14,7.02,7.57
203,600531,豫光金铅,15.1,6.86,0.97,1778884.0,2638590701.0,9.06,15.44,14.16,14.16,14.13,1.39,14.71,22.07,2.81,18259866740.0,18259866740.0,0.0,0.07,23.27,28.51
204,002617,露笑科技,9.81,6.86,0.63,3616863.0,3432891534.64,11.33,9.99,8.95,9.04,9.18,1.81,19.12,57.47,2.95,18864687908.0,18555161405.0,0.0,-0.1,16.37,21.11
205,001210,金房能源,22.97,6.84,1.47,65736.0,148788148.73,8.56,23.37,21.53,21.53,21.5,1.41,6.9,30.08,2.78,3601987168.0,2189018995.0,0.22,0.31,31.26,34.09
206,688216,气派科技,28.74,6.84,1.84,52768.0,148302981.0,8.51,29.09,26.8,27.2,26.9,1.29,4.96,-30.05,5.27,3071725596.0,3054654036.0,0.03,-0.1,11.14,28.99
207,603922,金鸿顺,19.27,6.82,1.23,121539.0,230744919.0,9.65,19.63,17.89,17.95,18.04,3.88,6.78,164.88,3.32,3453184000.0,3453184000.0,0.0,0.1,-8.8,-7.18
208,603938,三孚股份,28.8,6.82,1.84,388845.0,1097240919.0,16.32,29.6,25.2,26.03,26.96,1.11,10.16,128.86,4.44,11019585514.0,11019585514.0,0.07,0.7,55.59,50.71
209,605507,国邦医药,26.96,6.81,1.72,132566.0,356624942.0,10.22,27.73,25.15,25.2,25.24,3.92,4.39,16.86,1.82,15065881560.0,8134430135.0,0.0,0.11,18.82,8.71
210,301413,安培龙,157.98,6.74,9.98,120117.0,1928213823.58,11.89,167.6,150.01,150.01,148.0,1.87,20.45,159.43,12.43,15545545590.0,9281308254.0,0.01,-0.01,7.99,17.2
211,002192,融捷股份,58.3,6.74,3.68,246509.0,1413070055.3,7.07,58.68,54.82,55.0,54.62,1.56,9.51,78.85,4.38,15137898335.0,15106709292.0,-0.02,0.02,30.95,12.66
212,301286,侨源股份,54.27,6.73,3.42,52770.0,281557793.38,8.5,55.4,51.08,52.31,50.85,0.93,3.27,90.04,11.37,21713427000.0,8752632929.0,0.04,-0.02,99.23,28.33
213,600490,鹏欣资源,8.72,6.73,0.55,1996661.0,1710452631.0,5.63,8.79,8.33,8.33,8.17,1.92,10.02,61.83,3.04,19296375329.0,17375658486.0,0.11,0.11,5.83,12.81
214,002008,大族激光,49.72,6.72,3.13,456649.0,2220551775.91,9.64,50.59,46.1,46.27,46.59,1.04,4.77,44.47,3.02,51191881446.0,47568318324.0,0.04,0.04,17.35,20.71
215,301591,肯特股份,48.57,6.65,3.03,86148.0,418925828.3,15.52,51.73,44.66,45.56,45.54,1.87,25.38,51.87,4.56,4085708400.0,1648889573.0,0.1,0.0,16.98,19.81
216,002048,宁波华翔,35.67,6.64,2.22,483670.0,1713569926.01,9.51,36.49,33.31,33.57,33.45,1.04,6.81,245.39,2.58,29029427462.0,25318615332.0,0.03,0.06,6.13,13.38
217,605196,华通线缆,39.05,6.61,2.42,171787.0,654954310.0,8.41,39.2,36.12,36.27,36.63,1.35,3.4,58.16,6.05,19954658598.0,19718796598.0,0.08,0.05,38.48,12.41
218,688353,华盛锂电,112.77,6.6,6.98,106637.0,1186019941.0,8.92,114.45,105.01,105.01,105.79,1.16,6.69,-131.0,5.45,17986815000.0,17986815000.0,0.36,0.77,173.38,-0.82
219,300776,帝尔激光,79.3,6.59,4.9,141183.0,1116095898.25,11.79,81.99,73.22,73.69,74.4,1.57,8.4,32.85,5.78,21728442817.0,13325844078.0,-0.03,0.11,17.39,27.62
220,001300,三柏硕,18.15,6.58,1.12,85492.0,153065249.2,10.22,18.54,16.8,17.04,17.03,1.55,3.51,-721.36,4.27,4424532839.0,4424532839.0,0.06,-0.27,22.97,17.48
221,002667,威领股份,15.74,6.57,0.97,287890.0,440920760.98,7.04,15.75,14.71,14.71,14.77,1.76,12.17,-235.77,8.87,4101710210.0,3724257140.0,0.32,0.0,33.5,20.24
222,301086,鸿富瀚,131.63,6.57,8.12,37060.0,478126725.99,8.73,132.88,122.1,122.9,123.51,1.35,7.83,108.81,6.13,11846700000.0,6231142140.0,0.08,0.16,64.78,17.64
223,603283,赛腾股份,55.84,6.56,3.44,377380.0,2075552927.0,11.55,57.5,51.45,52.0,52.4,1.1,13.92,28.33,4.59,15142358003.0,15142358003.0,0.04,-0.05,16.04,28.9
224,300990,同飞股份,92.99,6.54,5.71,57009.0,518674775.66,9.41,93.61,85.4,86.83,87.28,0.91,7.39,65.92,7.75,15862155159.0,7171666375.0,0.03,0.05,30.27,3.38
225,002756,永兴材料,53.78,6.52,3.29,262759.0,1406123114.25,8.08,54.99,50.91,50.91,50.49,1.56,6.76,40.91,2.32,28992880821.0,20905933873.0,0.37,0.28,32.59,-0.87
226,300006,莱美药业,5.24,6.5,0.32,670804.0,344730256.24,9.35,5.31,4.85,4.88,4.92,1.67,6.35,-90.37,3.01,5532974714.0,5532501506.0,0.0,0.0,12.93,1.95
227,603306,华懋科技,72.88,6.5,4.45,163422.0,1184399167.0,7.8,74.47,69.13,69.13,68.43,1.12,4.96,104.41,7.74,24013545531.0,24013545531.0,0.05,0.11,41.76,15.66
228,688759,必贝特-U,54.09,6.5,3.3,57914.0,313034937.0,10.89,55.88,50.35,50.79,50.79,1.01,12.46,-169.88,14.26,24342482777.0,2513128552.0,-0.02,0.39,204.22,86.13
229,301181,标榜股份,46.42,6.47,2.82,40831.0,185426693.9,8.9,46.75,42.87,43.1,43.6,1.49,4.53,44.47,3.74,5363411967.0,4186212372.0,-0.04,-0.11,-8.12,5.07
230,603088,宁波精达,12.05,6.45,0.73,355015.0,419812483.0,9.54,12.2,11.12,11.2,11.32,2.42,8.11,59.84,5.53,6053774990.0,5276355672.0,0.0,0.0,16.43,16.65
231,600649,城投控股,5.45,6.45,0.33,2930697.0,1611868488.0,9.38,5.63,5.15,5.2,5.12,6.08,11.7,35.72,0.65,13649529186.0,13649529186.0,0.0,0.0,14.26,22.47
232,603737,三棵树,51.5,6.45,3.12,173038.0,862902295.0,9.69,52.2,47.51,48.89,48.38,2.28,2.35,38.32,13.2,37997599860.0,37997599860.0,0.21,0.29,15.01,11.3
233,688125,安达智能,178.64,6.43,10.8,9697.0,171125715.0,9.32,181.0,165.35,173.99,167.84,0.78,1.19,-113.47,7.87,14671052236.0,14593054439.0,0.02,0.03,181.54,32.28
234,300672,国科微,148.46,6.42,8.96,159359.0,2328319721.22,9.35,151.05,138.0,139.01,139.5,0.85,7.58,3264.27,7.92,32231030024.0,31226729152.0,0.24,0.25,54.97,37.95
235,600877,电科芯片,20.26,6.41,1.22,1004143.0,2021314735.0,10.29,20.94,18.98,19.12,19.04,1.02,8.48,1811.56,9.71,23989045308.0,23989045308.0,0.0,-0.1,48.97,15.44
236,002237,恒邦股份,16.95,6.4,1.02,1357914.0,2247287875.16,8.04,17.3,16.02,16.16,15.93,1.96,11.39,32.37,1.86,24237998416.0,20210434336.0,0.0,0.12,28.21,26.3
237,603663,三祥新材,38.23,6.4,2.3,142589.0,536683632.0,7.24,38.3,35.7,35.85,35.93,1.26,3.37,155.69,12.24,16182749443.0,16164399043.0,-0.03,-0.05,48.81,8.15
238,002490,山东墨龙,8.18,6.37,0.49,788242.0,632425585.48,10.66,8.45,7.63,7.63,7.69,0.76,14.55,901.27,13.11,6526399912.0,4431285960.0,0.0,-0.85,-1.33,25.85
239,688137,近岸蛋白,48.76,6.37,2.92,24489.0,119185145.0,10.54,50.67,45.84,45.84,45.84,0.88,7.49,-88.93,1.64,3421754406.0,1593254406.0,0.02,0.21,15.41,21.75
240,002798,帝欧水华,7.19,6.36,0.43,269272.0,191156656.06,7.84,7.29,6.76,6.81,6.76,2.44,6.1,-19.58,1.94,3690981338.0,3172814323.0,0.14,0.0,13.77,25.48
241,600230,沧州大化,19.3,6.34,1.15,793063.0,1511342281.0,12.01,19.97,17.79,19.96,18.15,4.1,19.16,125.82,1.99,7989447590.0,7989447590.0,-0.05,1.05,58.98,26.47
242,301595,太力科技,57.5,6.32,3.42,69489.0,398340920.36,10.91,59.7,53.8,54.0,54.08,1.35,28.52,87.86,6.99,6226100000.0,1400872500.0,0.23,0.35,44.33,17.23
243,600584,长电科技,52.61,6.3,3.12,2314038.0,11973641605.0,10.08,53.57,48.58,49.01,49.49,1.4,12.93,74.03,3.34,94141100528.0,94141100528.0,0.0,0.21,24.99,43.04
244,688182,灿勤科技,33.81,6.29,2.0,109026.0,360703715.0,8.93,34.18,31.34,31.65,31.81,0.95,2.73,117.62,6.04,13524000000.0,13524000000.0,0.03,0.12,30.09,14.53
245,301133,金钟股份,41.69,6.27,2.46,44368.0,181191084.81,7.8,41.98,38.92,39.11,39.23,0.8,4.12,141.66,3.61,4918397261.0,4487712254.0,-0.38,-0.12,44.76,8.82
246,002998,优彩资源,8.64,6.27,0.51,352235.0,301402067.19,6.52,8.78,8.25,8.25,8.13,4.33,13.15,45.09,1.81,3042077999.0,2313522717.0,-0.23,0.23,3.35,14.44
247,603059,倍加洁,38.66,6.27,2.28,51470.0,194868940.0,10.17,38.98,35.28,36.04,36.38,1.8,5.12,37.79,3.69,3883346742.0,3883346742.0,0.29,0.49,9.67,28.52
248,605133,嵘泰股份,36.81,6.26,2.17,200764.0,723455732.0,9.38,37.5,34.25,34.4,34.64,2.25,7.12,52.68,2.76,10408732485.0,10384767703.0,-0.05,-0.19,-11.68,7.35
249,603175,超颖电子,72.33,6.24,4.25,70137.0,497924389.0,8.12,72.8,67.27,67.51,68.08,1.65,15.94,112.03,10.98,31610330788.0,3182469948.0,-0.03,-0.11,-12.87,6.06
250,603701,德宏股份,23.16,6.24,1.36,79902.0,179502217.0,7.8,23.3,21.6,22.0,21.8,1.45,3.06,410.4,7.54,6053141627.0,6053141627.0,-0.34,-0.13,14.77,14.88
251,688167,炬光科技,201.9,6.23,11.84,55512.0,1095506106.0,9.84,204.7,186.0,186.01,190.06,1.28,6.18,6057.51,8.26,18142637896.0,18142637896.0,0.22,0.45,24.26,15.33
252,000975,山金国际,34.79,6.23,2.04,524155.0,1799369730.4,7.45,35.75,33.31,33.4,32.75,1.26,2.07,29.46,6.7,96602167599.0,87929374622.0,-0.14,0.12,58.28,42.99
253,301183,东田微,150.3,6.2,8.78,60198.0,889477438.18,8.2,151.73,140.12,140.53,141.52,1.13,10.25,112.79,12.88,12035475405.0,8823109898.0,-0.03,0.02,31.89,-3.09
254,688052,纳芯微,185.22,6.17,10.77,51956.0,940570986.0,8.48,185.79,171.0,171.0,174.45,1.72,3.65,-160.81,5.13,30121112260.0,26399116360.0,0.01,0.0,2.4,17.09
255,300698,万马科技,45.11,6.17,2.62,87555.0,387484979.16,8.52,45.42,41.8,42.07,42.49,1.08,7.39,138.71,11.74,6044740000.0,5347607489.0,-0.02,0.11,3.99,7.07
256,300749,顶固集创,13.97,6.16,0.81,157110.0,219144534.16,12.16,14.6,13.0,13.16,13.16,1.65,9.98,183.43,5.05,2866216518.0,2198816532.0,0.0,0.07,43.28,15.74
257,920045,蘅东光,325.0,6.15,18.82,21735.0,694086741.39,8.79,329.9,303.0,303.28,306.18,0.88,10.8,74.05,22.12,22123253100.0,6541448875.0,-0.49,-0.08,928.81,5.18
258,300209,有棵树,5.88,6.14,0.34,280421.0,160370764.07,7.58,5.9,5.48,5.5,5.54,1.13,5.72,1454.59,5.7,5460380421.0,2881309015.0,-0.34,0.34,-4.7,7.89
259,688035,德邦科技,57.61,6.13,3.33,99675.0,563886947.0,10.83,59.18,53.3,54.1,54.28,1.79,7.01,88.11,3.54,8194446400.0,8194446400.0,0.49,0.45,8.88,19.4
260,300842,帝科股份,96.79,6.13,5.59,187272.0,1825717096.37,8.97,101.68,93.5,94.0,91.2,0.81,14.45,358.03,7.53,14061626325.0,12548091768.0,-0.12,0.7,44.66,63.3
261,600791,京能置业,5.38,6.11,0.31,211989.0,113308817.0,9.47,5.52,5.04,5.07,5.07,1.55,4.69,-6.82,6.18,2436494400.0,2433447684.0,-0.37,0.0,5.7,14.96
262,688560,明冠新材,20.4,6.08,1.17,198235.0,412113468.0,13.16,21.73,19.2,19.2,19.23,1.32,9.85,-41.72,1.55,4106559127.0,4106559127.0,0.05,0.34,45.09,42.76
263,002378,章源钨业,20.6,6.08,1.18,1070275.0,2153186607.77,8.6,20.69,19.02,19.56,19.42,1.02,8.96,97.63,11.05,24749203920.0,24619500201.0,0.05,0.19,57.25,45.28
264,002745,木林森,10.5,6.06,0.6,1294427.0,1358785759.84,10.91,10.89,9.81,9.83,9.9,2.55,12.16,55.87,1.17,15583747190.0,11179098305.0,0.29,0.19,15.38,9.72
265,600969,郴电国际,12.08,6.06,0.69,189206.0,223976225.0,7.64,12.18,11.31,11.35,11.39,1.61,5.11,41.41,1.23,4470209847.0,4470209847.0,0.08,0.08,57.7,18.08
266,300164,通源石油,7.38,6.03,0.42,1538036.0,1110323126.04,7.33,7.44,6.93,6.97,6.96,0.86,26.37,57.93,2.98,4342824682.0,4304095542.0,0.14,0.54,23.41,33.7
267,300809,华辰装备,42.71,6.03,2.43,214237.0,898973746.68,5.88,42.97,40.6,41.0,40.28,2.09,14.23,187.51,6.6,10828659232.0,6430823516.0,0.02,-0.58,10.76,12.19
268,688807,优迅股份,209.75,6.0,11.87,39002.0,813384131.0,10.01,215.46,195.65,196.0,197.88,1.35,25.94,172.54,9.64,16780000000.0,3153728846.0,-0.07,-0.14,306.02,11.99
269,002853,皮阿诺,23.21,5.98,1.31,88043.0,200097120.5,7.99,23.39,21.64,21.72,21.9,0.98,6.84,-423.13,4.56,4245479153.0,2987238756.0,-0.09,-0.17,88.55,10.73
270,001333,光华股份,25.3,5.95,1.42,92689.0,233285356.11,9.17,25.81,23.62,23.7,23.88,2.09,21.07,30.79,1.89,3238400000.0,1113200000.0,0.24,0.12,-3.47,17.67
271,600367,红星发展,19.49,5.92,1.09,354321.0,678701457.0,8.91,19.76,18.12,18.25,18.4,0.9,11.0,46.44,2.69,6648641280.0,6275257317.0,0.0,0.15,21.58,11.56
272,301248,杰创智能,51.0,5.92,2.85,109403.0,549700797.75,11.15,52.99,47.62,48.03,48.15,0.77,9.74,258.18,5.13,7838955000.0,5728763700.0,0.06,0.0,93.04,58.48
273,001311,多利科技,36.99,5.9,2.06,103902.0,379276235.78,7.5,37.22,34.6,34.6,34.93,1.45,13.18,44.96,2.5,11485740265.0,2916538286.0,-0.03,0.03,52.03,15.31
274,688667,菱电电控,80.69,5.85,4.46,13282.0,105290643.0,8.15,81.22,75.01,76.18,76.23,0.79,2.52,42.68,2.45,4251996425.0,4251996425.0,0.0,0.07,25.53,14.58
